return_id,user_id,order_id,return_rate_30d,return_rate_90d,avg_order_value,time_since_signup_days,return_to_purchase_gap_days,category_return_concentration,order_value,refund_amount,is_fraud
ret_44129941de,user_423ea9fee2,order_7cd768479d,1.0,1.0,8926.8,171,17,0.7778,1217.04,975.4,False
ret_471191003e,user_423ea9fee2,order_7703f299f3,0.2222,0.2222,8926.8,24,8,0.7778,2446.66,2087.47,False
ret_9bc0a922e5,user_a99d528234,order_f0e9ce9208,1.0,1.0,22459.68,131,15,0.5,1987.66,1677.83,False
ret_34ecbadc9c,user_a99d528234,order_c9a4c4c52c,1.0,1.0,22459.68,24,18,0.5,42931.69,37302.41,False
ret_3e1c95bff7,user_34c735c9ef,order_c0a6ebe166,0.3333,0.3333,9758.57,23,7,0.5,1806.59,1678.29,False
ret_235d2448e0,user_34c735c9ef,order_6d72fb892f,0.3333,0.3333,9758.57,23,8,0.5,969.18,875.15,False
ret_db1cff4ad4,user_621badb739,order_a340a73031,0.1818,0.1818,2824.99,29,12,0.8182,3210.29,2840.66,False
ret_f437863309,user_621badb739,order_1b60c6b4e4,0.1818,0.1818,2824.99,19,13,0.8182,2998.21,2673.43,False
ret_24a0ddb135,user_d1e3bb5a1a,order_7a9c83f33c,0.1818,0.1818,8939.51,23,21,0.4545,3034.15,2858.03,False
ret_9a5cd2415b,user_d1e3bb5a1a,order_2d24bc7b80,0.1818,0.1818,8939.51,18,7,0.4545,1809.71,1462.38,False
ret_d4b2579d31,user_dc0af13b5c,order_575d3d9db5,0.5,0.4,13273.52,300,19,0.4,4779.82,3882.29,False
ret_340c7afe99,user_dc0af13b5c,order_7025cdf614,0.5,0.4,13273.52,307,5,0.4,4717.36,4529.12,False
ret_f670216a83,user_dc0af13b5c,order_6c96adfdde,0.4,0.4,13273.52,24,18,0.4,3660.04,3586.87,False
ret_fc012686db,user_dc0af13b5c,order_64c7ff8597,0.3333,0.3333,13273.52,119,7,0.4,40282.01,37066.11,False
ret_52ea1bee06,user_8360ac815a,order_008254ad9d,0.5,0.6667,11215.43,511,4,0.5556,1806.59,1743.18,False
ret_b6d2144ab5,user_8360ac815a,order_c5be69b2b7,0.5,0.75,11215.43,422,13,0.5556,876.12,869.85,False
ret_9628144715,user_8360ac815a,order_13dc9a3a84,0.6,0.6,11215.43,341,15,0.5556,1805.0,1790.24,False
ret_b159e44b7d,user_fa3bece075,order_c5d0d890ce,0.5,0.4,14622.43,533,27,0.7778,4362.16,4114.0,False
ret_f6f2600b62,user_fa3bece075,order_5769f49a2a,1.0,1.0,14622.43,725,27,0.7778,1944.77,1702.58,False
ret_4092ee984d,user_a55b994281,order_7acf33b8f2,0.2,0.1111,4576.27,45,21,0.4444,2921.82,2365.83,False
ret_b686931855,user_8c67814cd2,order_7eb1c9439f,0.4,0.3333,15603.56,311,29,0.4444,2860.7,2610.44,False
ret_76f7186de4,user_8c67814cd2,order_247d1c2103,0.3333,0.3333,15603.56,292,23,0.4444,33923.76,28736.04,False
ret_a8c3b9b52b,user_8c67814cd2,order_b981860f75,0.375,0.3333,15603.56,67,13,0.4444,54714.79,46266.66,False
ret_21ea30eb89,user_aeb569937e,order_f59679b401,0.5,0.5,14891.87,264,28,0.5556,2215.44,2190.22,False
ret_07222c56c4,user_aeb569937e,order_e4ef81f56b,0.5,0.3333,14891.87,146,9,0.5556,4628.45,4449.75,False
ret_fa00943798,user_c9ba3d2c90,order_8125dcb123,1.0,1.0,14339.88,279,7,0.5714,539.9,502.98,False
ret_843d4056c1,user_c9ba3d2c90,order_c40f20b76b,0.3333,0.2857,14339.88,45,22,0.5714,39794.72,39147.83,False
ret_1e80831bad,user_375c834217,order_4f201ea2c7,0.375,0.375,6196.61,19,14,0.5,570.18,471.02,False
ret_4390850358,user_375c834217,order_b352bc99c8,0.375,0.375,6196.61,23,1,0.5,2805.47,2307.36,False
ret_c3fcecc3b0,user_375c834217,order_6edd5ae2ae,0.375,0.375,6196.61,23,15,0.5,1315.59,1106.33,False
ret_af19f8e987,user_e1f487f3de,order_c214982fc2,0.25,0.25,2640.48,23,1,1.0,3533.71,3155.69,False
ret_6f0f635748,user_f202c5845b,order_4513a64392,0.0909,0.0909,8955.23,42,19,0.4545,754.28,700.97,False
ret_f910709c09,user_dc1b7474ec,order_b49b6b63ce,0.1111,0.1111,18665.54,1,0,0.5556,2744.2,2412.24,False
ret_8d47d62de1,user_89911d80d8,order_70fa93435c,0.4,0.3333,7410.55,40,11,0.5,1586.85,1494.21,False
ret_b0361fd4b9,user_89911d80d8,order_dd4d5e05b4,1.0,0.5,7410.55,205,24,0.5,16958.8,16275.54,False
ret_88fcf75da8,user_c9d0fe2d5d,order_976ce8cf2a,1.0,0.6667,4951.23,45,23,0.8333,2897.56,2656.52,False
ret_db9df0405b,user_c9d0fe2d5d,order_be527c002f,0.6667,0.6667,4951.23,36,29,0.8333,3979.99,3211.08,False
ret_3ee8ad1b63,user_c9d0fe2d5d,order_1be139cfc9,0.6667,0.6667,4951.23,22,7,0.8333,4528.44,3833.98,False
ret_bd1eb9ceea,user_c9d0fe2d5d,order_3e0961a25d,0.6667,0.6667,4951.23,35,13,0.8333,3950.7,3662.0,False
ret_0009c37e02,user_c0ff1656e7,order_f2c97e3431,0.2857,0.2857,8497.11,23,10,0.4286,3117.44,3010.72,False
ret_08ec64eb17,user_c0ff1656e7,order_1bb9af6185,0.6667,0.2857,8497.11,52,24,0.4286,2282.55,1826.48,False
ret_58cdee60d4,user_c0698591ab,order_7c81aa742f,0.2857,0.25,21061.4,32,26,0.5,3546.52,3507.44,False
ret_6abbe2bb10,user_c0698591ab,order_fb187b64d7,0.25,0.25,21061.4,31,30,0.5,2810.96,2532.67,False
ret_70b030daca,user_4d3f96ad01,order_3f2a6adeab,0.5,0.3333,2378.49,48,25,0.3333,2837.29,2523.64,False
ret_b821191b27,user_2b99d8751f,order_4829a8e6eb,0.3333,0.4,10347.07,160,17,0.6364,2438.35,2410.74,False
ret_74ff9be46c,user_2b99d8751f,order_6bda9de263,0.4,0.2,10347.07,107,15,0.6364,4773.14,4240.98,False
ret_46935665fa,user_d6c268fee0,order_7e20b72283,0.3333,0.1429,10170.25,45,18,0.5714,1578.85,1277.29,False
ret_359a2c4809,user_c01c81b303,order_ed666db5f0,0.3333,0.25,17341.24,48,19,0.5,43189.32,37477.41,False
ret_96ac010451,user_c01c81b303,order_75656642b2,0.25,0.25,17341.24,16,10,0.5,3209.8,3088.24,False
ret_69527cd9e4,user_ad985aca4f,order_c028d2139f,0.2,0.1667,19955.87,37,19,0.6667,1913.89,1615.32,False
ret_9eaa5dbede,user_ad985aca4f,order_7b05a5ea76,0.1667,0.1667,19955.87,16,13,0.6667,4632.84,3804.69,False
ret_5fe69a969d,user_077a2949f6,order_433dd9fc9d,1.0,1.0,11135.07,128,3,0.5,39680.66,38880.84,False
ret_e8518b2b71,user_2776f1736e,order_670eb6c5bb,0.5,0.25,2459.91,655,26,0.5,2047.01,1954.66,False
ret_72f429ac80,user_2776f1736e,order_87a5b9ce45,0.2857,0.2857,2459.91,334,30,0.5,3862.18,3793.99,False
ret_97d84754b7,user_5390aefb3d,order_516acd10b6,0.1818,0.1818,9024.56,28,26,0.4545,3291.34,3266.28,False
ret_bab83e1e24,user_5390aefb3d,order_5b40cf3c2c,0.5,0.5,9024.56,297,25,0.4545,783.68,688.11,False
ret_c8ba69ac7b,user_4207a11554,order_74b7cf6a12,1.0,0.75,12740.76,455,21,0.5833,3427.1,2988.42,False
ret_b4b918942d,user_4207a11554,order_2438a80a5c,0.4545,0.4167,12740.76,77,25,0.5833,2203.16,1801.15,False
ret_f1e1179429,user_4207a11554,order_1e0d012bc4,0.5,0.4444,12740.76,209,20,0.5833,783.07,776.91,False
ret_c90afdc39c,user_4207a11554,order_9fca2cff23,0.75,0.6,12740.76,433,23,0.5833,3725.59,3510.33,False
ret_0a9c132311,user_4207a11554,order_f41ae9be68,1.0,2.0,12740.76,532,28,0.5833,2128.84,1716.26,False
ret_dcc8898d0d,user_09ea25fa27,order_1c07796e91,0.4,0.4,15844.96,31,4,0.4,33551.51,31224.0,False
ret_6823cdcbf0,user_09ea25fa27,order_e536850caf,0.6667,0.4,15844.96,45,15,0.4,1476.55,1334.6,False
ret_de0c387a95,user_cf945e5ae3,order_be7900fcbb,0.2857,0.2857,25053.61,38,12,0.7143,3907.38,3305.96,False
ret_815b41b916,user_cf945e5ae3,order_aa37007dcf,0.1667,0.3333,25053.61,125,9,0.7143,9439.17,8384.59,False
ret_1537bf0149,user_529c82ca12,order_2f0ea8c60d,0.25,0.125,13953.09,86,19,0.625,1787.7,1763.69,False
ret_ce2f09a037,user_0503b9ad37,order_2fd0442444,0.2,0.2,8448.38,30,13,0.6,3209.37,2924.11,False
ret_dc8cff85e4,user_e25bf75734,order_355857bbb9,0.3333,0.3333,2645.87,174,27,0.8,2350.09,2316.22,False
ret_ee8f7f1c50,user_3d792e6cfa,order_dbb4589c12,0.5,0.5,26441.88,33,13,0.5,2249.19,1979.69,False
ret_87e5bbe6b0,user_de20779f4c,order_0b55598d5d,0.6667,0.4,14320.1,90,13,0.4,1706.84,1621.28,False
ret_59227a3f26,user_de20779f4c,order_ad7cb1f0bc,1.0,1.0,14320.1,292,25,0.4,59980.64,56472.02,False
ret_4a629fe1e4,user_872a061c9c,order_373a4cf823,0.5,0.3333,18193.42,454,12,0.5,4339.28,3662.4,False
ret_918ac4b2e6,user_872a061c9c,order_022feb3e67,0.4,0.3333,18193.42,182,14,0.5,2699.88,2584.66,False
ret_e7c5d40f5c,user_b7f6385f64,order_7152a2da8d,1.0,1.0,7504.85,196,0,0.5,2865.6,2424.97,False
ret_757dd67582,user_b7f6385f64,order_708d5f0e21,0.25,0.25,7504.85,35,22,0.5,1325.43,1164.89,False
ret_09a63b7123,user_b7f6385f64,order_a426b735a8,0.25,0.25,7504.85,42,12,0.5,511.41,461.18,False
ret_30d5c19152,user_7fec9452e0,order_b7a6ccee57,0.25,0.0833,7794.6,45,26,0.4167,4108.65,3956.42,False
ret_c027903d9a,user_eb48404527,order_f11ab531ee,0.6667,0.6667,3221.76,24,18,1.0,3747.7,3336.92,False
ret_81aa61766f,user_eb48404527,order_894387b04d,0.6667,0.6667,3221.76,36,10,1.0,4952.46,4877.7,False
ret_a5dc60be00,user_d8d88e452b,order_d04ca3cddd,0.5,0.6667,14860.09,582,13,0.5,4357.0,3746.17,False
ret_d5a34c8888,user_d8d88e452b,order_ec3e4e8783,0.6667,0.5,14860.09,532,7,0.5,899.55,879.66,False
ret_2b7d97ceca,user_b1ff3601b9,order_aefb35a993,0.6667,0.5,10468.49,250,6,0.6,642.67,591.22,False
ret_54eaab445c,user_b1ff3601b9,order_2fba7e51d5,0.6667,0.5,10468.49,245,4,0.6,2447.21,2020.11,False
ret_3cea8c26ba,user_b1c7e14260,order_3917d5573c,0.8,0.625,3485.12,48,20,0.75,3028.86,2821.93,False
ret_bfc51b9e9a,user_b1c7e14260,order_6623dbb1f0,1.0,0.625,3485.12,62,20,0.75,3840.95,3704.61,False
ret_6b51f84e97,user_b1c7e14260,order_fd1176011f,0.625,0.625,3485.12,14,13,0.75,4981.32,4336.36,False
ret_68d24a21ca,user_b1c7e14260,order_bd22db9060,0.625,0.625,3485.12,20,20,0.75,4493.59,4172.45,False
ret_556c634d14,user_b1c7e14260,order_84cf0ce84e,1.0,1.0,3485.12,213,6,0.75,3312.48,3102.22,False
ret_66eae60abb,user_3d7f399b1d,order_7d56c47d97,0.3333,0.3333,13852.51,9,5,0.4167,3489.36,3391.35,False
ret_5151967b0f,user_3d7f399b1d,order_30e70e4ddf,0.5,0.3333,13852.51,116,5,0.4167,2827.3,2593.7,False
ret_8437beddd1,user_3d7f399b1d,order_344cef5f31,0.3333,0.3333,13852.51,13,12,0.4167,4435.19,3872.04,False
ret_6a8191299b,user_3d7f399b1d,order_b4aa91899e,0.25,0.3333,13852.51,44,30,0.4167,4210.5,3800.65,False
ret_044fc81448,user_7b6ea1c605,order_e94b8efe91,0.5,0.5,5326.63,308,25,0.75,4628.53,4477.05,False
ret_b572c52b6c,user_ea4a5081e8,order_4052535488,0.3333,0.3333,1877.54,24,6,1.0,1096.57,1047.56,False
ret_e105bd8c17,user_f78190b85b,order_c086801c21,0.5,0.5,2020.89,34,8,1.0,782.39,749.58,False
ret_ea3fbfe09f,user_f78190b85b,order_2b9dca57f7,0.6667,0.5,2020.89,40,14,1.0,2733.96,2625.38,False
ret_9a3a072bae,user_9ed392abe5,order_ec2c306505,0.3333,0.3333,13220.07,347,3,0.5833,857.56,701.97,False
ret_a97e7e6c4b,user_9ed392abe5,order_1d9b79e41e,0.1667,0.1667,13220.07,23,6,0.5833,1983.33,1747.67,False
ret_66ac233c11,user_383d64f0e6,order_d757aeac67,0.25,0.25,12004.94,151,15,0.4,469.52,436.49,False
ret_7917d70525,user_383d64f0e6,order_97ca157a12,0.1667,0.1429,12004.94,286,19,0.4,1338.57,1116.04,False
ret_d72c22afbf,user_da35525397,order_8b5a47be8b,0.5,0.3636,6635.22,40,18,0.6364,4069.26,3654.72,False
ret_70ec227b0f,user_da35525397,order_841e2f5aee,0.3636,0.3636,6635.22,17,7,0.6364,913.33,772.75,False
ret_cd95e0f799,user_da35525397,order_d78219a3b5,0.6,0.3636,6635.22,54,29,0.6364,2999.84,2993.46,False
ret_4041d0c160,user_da35525397,order_359f937dc5,0.5714,0.3636,6635.22,42,30,0.6364,3945.53,3365.93,False
ret_b3dff462e6,user_2dad67d59d,order_e205523ffc,0.25,0.25,2473.2,154,3,0.625,2364.04,2189.84,False
ret_7f9e20af38,user_6f4fd20cef,order_6285a3f7e9,1.0,0.6667,2927.64,461,9,0.6,1343.92,1169.1,False
ret_b95db458e6,user_6f4fd20cef,order_e673bbb4bf,0.6667,0.6667,2927.64,450,20,0.6,1756.17,1622.85,False
ret_a9652bc1be,user_fc2a2e004d,order_7361c16749,0.3333,0.3333,3742.24,10,7,0.8889,4535.82,3993.07,False
ret_f750f26154,user_fc2a2e004d,order_467abad223,1.0,0.5,3742.24,309,1,0.8889,2426.48,2144.29,False
ret_24b73bed61,user_fc2a2e004d,order_50c04dd520,0.3333,0.3333,3742.24,24,12,0.8889,2412.43,2365.83,False
ret_de7d5b8700,user_90da26ee93,order_e6c551cb75,1.0,0.25,19363.05,447,17,0.5455,55304.52,44625.45,False
ret_a02212a3c4,user_90da26ee93,order_b8e543a272,0.1818,0.1818,19363.05,37,11,0.5455,1430.23,1172.37,False
ret_977570f045,user_ae1ced3099,order_057773ad35,0.6,0.375,4358.01,73,23,0.75,1571.52,1477.25,False
ret_c41e40cc21,user_ae1ced3099,order_a68edc1adb,1.0,1.0,4358.01,326,7,0.75,3652.51,3594.38,False
ret_918ca4175b,user_ae1ced3099,order_b5d324b77b,1.0,1.0,4358.01,357,17,0.75,4680.84,3846.19,False
ret_202cee777e,user_6075c9d333,order_c9bf4ca186,0.8,0.5714,10555.92,41,14,0.7143,2738.58,2471.59,False
ret_55f23b7002,user_6075c9d333,order_5f61677845,0.5714,0.5714,10555.92,25,20,0.7143,3094.47,3024.01,False
ret_4eb87d4bda,user_6075c9d333,order_0733bace67,0.5714,0.5714,10555.92,31,21,0.7143,1566.23,1274.29,False
ret_1d8d24eadc,user_6075c9d333,order_51e60c6978,0.5,0.5,10555.92,195,18,0.7143,3436.49,2795.41,False
ret_ed88e1045d,user_74e294f91c,order_2ece159c36,0.1667,0.1429,21853.85,38,16,0.5714,2466.12,2194.65,False
ret_4e75eda4e6,user_28c4466934,order_37698023ec,0.1818,0.1818,10224.01,24,12,0.4545,719.19,596.15,False
ret_39a81edd92,user_28c4466934,order_41c0d69289,0.2,0.1818,10224.01,84,21,0.4545,2067.43,1685.49,False
ret_99543cbbab,user_7409dbcd05,order_c842e6f265,0.3333,0.3333,8040.48,25,24,0.75,1096.72,1055.29,False
ret_8e95f66d47,user_7409dbcd05,order_420ee01bf2,1.0,0.5,8040.48,451,16,0.75,3602.96,3381.54,False
ret_744d78d8f2,user_7409dbcd05,order_d01a36ea34,0.3636,0.3333,8040.48,35,8,0.75,2157.75,1943.23,False
ret_4fe9be7f3c,user_7409dbcd05,order_150bb4b3c5,0.2727,0.3333,8040.48,57,19,0.75,1494.63,1237.77,False
ret_568ba4e149,user_3a59979ddb,order_3ebb587b5a,0.1429,0.1429,2022.17,21,16,0.5714,2085.52,1993.56,False
ret_f9b8b52169,user_339e278a63,order_caa6e07a6a,0.6667,0.6667,1865.91,21,3,1.0,1200.31,1038.26,False
ret_d1587d9370,user_339e278a63,order_5f36612545,1.0,1.0,1865.91,312,15,1.0,2517.34,2199.87,False
ret_2570b97a03,user_2e1b3abf2c,order_b519f9dfe0,0.3,0.3,6321.87,98,19,0.4167,1343.19,1215.72,False
ret_7bce7d9916,user_2e1b3abf2c,order_2cc5dd46c6,0.25,0.2,6321.87,302,7,0.4167,1300.41,1128.05,False
ret_f74a4aad7f,user_2e1b3abf2c,order_d48889e196,0.2857,0.3,6321.87,151,21,0.4167,1624.81,1334.52,False
ret_a457ac7265,user_7435bd758d,order_ded5881573,0.6667,0.5,4121.86,34,4,0.5,4491.12,4095.67,False
ret_034e6ac4bc,user_7435bd758d,order_c0cbc54e48,0.5,0.5,4121.86,11,2,0.5,7903.31,7140.45,False
ret_2a3ed0a86b,user_7f80c83f13,order_d50fbd9c6a,0.0833,0.0833,8853.07,19,18,0.4167,4070.71,3516.33,False
ret_baa347acc1,user_3fc5e940c5,order_fc1be786eb,0.5714,0.3333,11049.49,42,28,0.4167,1622.51,1565.55,False
ret_7c47280b08,user_3fc5e940c5,order_f8aa38f8a4,0.5,0.3333,11049.49,41,23,0.4167,3013.65,2624.52,False
ret_f6496a8c84,user_3fc5e940c5,order_e86f714ebb,0.3333,0.3333,11049.49,12,8,0.4167,2372.67,2361.91,False
ret_83df9a6cc6,user_3fc5e940c5,order_2cec748877,0.3333,0.3333,11049.49,30,28,0.4167,2762.27,2394.98,False
ret_379371a8ce,user_1555c4aa21,order_ebf1b65bfa,0.1111,0.1111,17538.89,12,1,0.5556,44077.83,44045.31,False
ret_c7f152f017,user_1bd828b62e,order_fa78322c79,1.0,1.0,4134.22,62,12,1.0,4163.18,3926.1,False
ret_727b6b18b6,user_1bd828b62e,order_f53128bbab,1.0,1.0,4134.22,349,3,1.0,4105.25,3695.38,False
ret_2fbc6c7a3d,user_2a214ec75f,order_c1e178f866,0.6667,0.6667,2842.49,33,20,1.0,1106.22,1011.96,False
ret_5a71a733b0,user_2a214ec75f,order_d86609e373,0.6667,0.6667,2842.49,18,1,1.0,3354.83,2871.8,False
ret_57fe737129,user_ea00c4513a,order_ae781f11bc,0.2857,0.2857,23739.52,44,19,0.5714,882.89,745.73,False
ret_cf302c4310,user_ea00c4513a,order_51a5d40244,0.2857,0.2857,23739.52,38,11,0.5714,3809.97,3611.29,False
ret_4d3534e4e8,user_ac4a0d260e,order_658ac2e5b0,0.2,0.2,11570.47,23,12,0.6,3351.57,3284.89,False
ret_882633c653,user_f7211c1007,order_785f494f34,0.25,0.2,17011.5,266,25,0.4545,3570.99,2956.66,False
ret_fe861623db,user_062aeeb227,order_b955bc7d4e,0.1429,0.1429,13263.3,21,8,0.4286,2961.04,2461.83,False
ret_9e54ef4ff0,user_00c68f75e8,order_371c3bc6c5,0.4286,0.4286,3949.38,29,1,0.4286,1121.33,966.43,False
ret_e55846373e,user_00c68f75e8,order_dc33d7e20f,0.4286,0.4286,3949.38,29,9,0.4286,1615.31,1429.36,False
ret_680faee5f0,user_00c68f75e8,order_b6ea942348,0.4286,0.4286,3949.38,29,18,0.4286,5059.97,4364.4,False
ret_355e9402a5,user_0a3a8925fa,order_62cc87147b,0.2,0.2,19032.05,32,2,0.6,751.84,734.17,False
ret_cb66c768c5,user_a2948602b2,order_8e9f63b389,0.125,0.1111,7512.96,39,12,0.5556,2239.39,1904.95,False
ret_c4df1d2a44,user_0a415f43d0,order_417575d809,0.3333,0.3333,19885.46,33,3,0.5556,3036.5,2906.76,False
ret_ad42838c2f,user_0a415f43d0,order_450be346b1,1.0,0.25,19885.46,135,14,0.5556,3507.93,3315.63,False
ret_cecdb80474,user_0a415f43d0,order_407f006a3a,0.375,0.3333,19885.46,38,15,0.5556,764.23,723.43,False
ret_c011a3cf20,user_7faf28fcb4,order_b34b7e4586,1.0,1.0,2223.36,347,30,0.5,4381.24,3846.24,False
ret_20a96796d4,user_7faf28fcb4,order_46d1af6ec8,0.5,0.5,2223.36,49,18,0.5,960.63,841.08,False
ret_c302d405c7,user_9ca432b080,order_7fee6a9173,0.2857,0.2857,9261.93,31,12,0.5714,1728.08,1423.83,False
ret_107f9a1d9b,user_9ca432b080,order_a383ba8c88,0.2857,0.2857,9261.93,44,15,0.5714,3646.45,3468.93,False
ret_c12fe18180,user_2339360113,order_eb4e4146f0,0.5,0.5,1880.96,22,20,0.5,1226.82,1032.88,False
ret_2daa7fb534,user_2339360113,order_9072c82418,1.0,0.5,1880.96,83,5,0.5,618.56,570.6,False
ret_dd56bf1908,user_2339360113,order_56d85ae25c,1.0,0.5,1880.96,67,3,0.5,3055.08,2897.48,False
ret_880a6c6a1a,user_717da990c7,order_d805e54770,0.3333,0.3333,1093.25,5,0,0.6667,775.13,639.46,False
ret_d63e8478c8,user_28fd873c29,order_ee3ef78ee0,0.25,0.25,13543.1,33,19,0.5,4454.69,3753.31,False
ret_8c3c4e2f7d,user_28fd873c29,order_3a5a0e6166,0.6,0.25,13543.1,50,22,0.5,650.81,607.86,False
ret_4ecb272bfc,user_28fd873c29,order_b92cc89234,1.0,1.0,13543.1,145,2,0.5,839.19,752.33,False
ret_d9604c3e4c,user_3ee8120a2d,order_09e2b1c473,0.4286,0.375,15844.67,57,25,0.375,1437.54,1261.69,False
ret_3323bf65d2,user_3ee8120a2d,order_b29f2974d5,0.3333,0.25,15844.67,221,28,0.375,2676.95,2320.19,False
ret_88520fd61b,user_3ee8120a2d,order_4e671ec6e6,0.375,0.375,15844.67,40,7,0.375,2986.55,2407.65,False
ret_bec23a0e4f,user_6788a09584,order_2a52feed88,0.2857,0.1667,21487.69,41,18,0.5,4967.9,4694.1,False
ret_eb9799708a,user_6788a09584,order_b7e2b9d7c0,0.3333,0.1667,21487.69,47,24,0.5,2469.57,2338.2,False
ret_90bf234fd3,user_90e852101b,order_87cc72fd6a,1.0,1.0,10600.76,205,17,0.5,3034.34,2584.39,False
ret_fb59ece04c,user_a281d21f95,order_2f1e042002,0.3333,0.3333,3177.97,26,4,1.0,4777.77,4206.22,False
ret_0f02600d8a,user_e99d8b5f82,order_b34ecad49d,0.3333,0.3333,27356.17,28,2,0.6667,3232.96,2745.27,True
ret_25b910ff66,user_e99d8b5f82,order_09c2733ece,0.3333,0.3333,27356.17,10,3,0.6667,33100.17,30081.34,True
ret_fcccf84210,user_f0f363f09f,order_bca7b8c37a,0.25,0.25,25528.71,19,3,0.75,25228.05,21577.45,True
ret_11931bbec3,user_d016824878,order_8f40f78cc3,0.5714,0.4444,29992.41,36,14,0.6667,2964.92,2925.94,True
ret_302f33b32e,user_d016824878,order_67af6804fa,0.6667,0.4444,29992.41,43,14,0.6667,1552.73,1405.29,True
ret_c1cf94ed05,user_d016824878,order_7f7f58324c,0.4444,0.4444,29992.41,19,16,0.6667,54429.56,49689.72,True
ret_49baebedfa,user_d016824878,order_d797612072,0.4444,0.4444,29992.41,30,27,0.6667,36800.34,35900.39,True
ret_76ab2e03f9,user_0ba4b276e0,order_71c99c838c,0.5,0.25,23718.61,133,13,0.8571,11213.04,9725.25,True
ret_0b1e5c1ec8,user_251b5751b0,order_d3f0eb7370,0.1429,0.1429,17753.54,10,9,0.8571,19256.5,15420.26,True
ret_ee0d7bb0fc,user_b75666db61,order_8e144935dc,0.2,0.2,25148.74,26,11,0.6,45876.47,39545.38,True
ret_fb1c281951,user_cfb9dfd06f,order_b125ee1ff1,0.5,0.5,10642.96,29,10,0.75,2781.19,2671.08,True
ret_d5798fa5eb,user_cfb9dfd06f,order_18c31c4c16,0.5,0.5,10642.96,33,22,0.75,596.03,499.11,True
ret_bc3b6f0bf1,user_36966bcf42,order_5c36a61274,0.25,0.25,1914.86,14,2,0.625,705.66,647.51,True
ret_e50d716538,user_36966bcf42,order_e44d3c15c2,0.25,0.25,1914.86,15,5,0.625,2238.07,1943.59,True
ret_978f736426,user_274802c1bf,order_f81cb1a30e,0.1667,0.1111,13348.35,41,11,0.6667,1548.81,1392.41,True
ret_6b27fcbced,user_7259f68186,order_2b035a422d,0.5714,0.5714,1438.37,32,16,0.8571,1366.94,1201.95,True
ret_40be2a672c,user_7259f68186,order_32ecc90d00,0.5714,0.5714,1438.37,7,2,0.8571,323.5,270.76,True
ret_a3baba6e31,user_7259f68186,order_8926a6cfaa,0.8,0.5714,1438.37,36,26,0.8571,4868.43,4368.63,True
ret_61d0997b85,user_7259f68186,order_fdc5338c20,0.5714,0.5714,1438.37,11,1,0.8571,549.97,508.16,True
ret_281538d6f1,user_a949d85b91,order_a273886288,0.2,0.1667,7843.39,37,22,0.5,1509.4,1412.78,True
ret_67153e4c85,user_7e36b2e5c0,order_a41cf7ac90,0.1111,0.1111,2183.1,23,0,0.6667,3629.31,3392.28,True
ret_727840ab99,user_eefdebfc6d,order_1560964bc2,0.4,0.4,2999.71,20,14,0.6,1729.92,1404.2,True
ret_8da8818b9b,user_eefdebfc6d,order_d8e6a8c0f4,0.4,0.4,2999.71,17,6,0.6,4001.53,3926.39,True
ret_968de3f904,user_eedb2b7dbe,order_9e1194628a,0.1667,0.1667,8920.67,1,0,0.6667,29160.31,25071.26,True
ret_febcd4bb44,user_d14e729ece,order_7353e1a31f,0.1667,0.1667,4671.63,8,7,0.5,2714.62,2661.83,True
ret_afa101914e,user_6b03629d05,order_3b37183307,0.5,0.5,1844.19,2,2,0.6667,4584.99,4035.92,True
ret_b9353565a7,user_6b03629d05,order_dafdfa2194,0.5,0.5,1844.19,9,1,0.6667,725.66,696.92,True
ret_35889981ed,user_6b03629d05,order_59532aa548,0.5,0.5,1844.19,9,0,0.6667,374.76,320.16,True
ret_f4b8eacc19,user_acde15fe10,order_3f9c4807dc,0.2222,0.2222,2837.14,5,0,0.6667,1649.59,1539.23,True
ret_59b8205437,user_acde15fe10,order_5551e1574c,0.2222,0.2222,2837.14,5,1,0.6667,820.52,739.26,True
ret_5d53b34a5b,user_7a0527e3ae,order_89d01dd86c,0.125,0.125,7813.68,4,0,0.75,3328.79,2965.89,True
ret_7352a90178,user_27c2ba7533,order_0530e6ff16,0.1667,0.1667,1450.59,9,0,0.8333,1394.21,1360.06,True
ret_39c9212ed8,user_9e3dc8185a,order_1cc253e37b,0.5714,0.5714,1816.92,0,0,0.8571,3724.71,3375.69,True
ret_39dacd3ebe,user_9e3dc8185a,order_4d420d2964,0.5714,0.5714,1816.92,0,0,0.8571,1807.21,1770.79,True
ret_54b9a5c790,user_9e3dc8185a,order_f4feb784f2,0.5714,0.5714,1816.92,0,0,0.8571,848.73,748.22,True
ret_a7879b7fc4,user_9e3dc8185a,order_f5e69de5fd,0.5714,0.5714,1816.92,0,0,0.8571,1693.12,1578.2,True
ret_eab36911c0,user_b02b255fe9,order_2a64b9034c,0.5,0.3333,12623.15,39,26,0.6667,4644.12,3851.87,True
ret_ad67eab602,user_b02b255fe9,order_ef14f05201,0.3333,0.3333,12623.15,28,3,0.6667,3764.27,3650.97,True
ret_d2a1bf6782,user_a7f5639895,order_64bfb11a3a,0.5,0.4286,4839.0,45,18,0.8571,1124.57,987.62,True
ret_cf33378c26,user_a7f5639895,order_b34c2d9a39,0.4286,0.4286,4839.0,26,2,0.8571,507.41,492.24,True
